"","Raf","Erk","Plcg","PKC","PKA","PIP2","PIP3","Mek","P38","Jnk","Akt"
"34",1.75358305889291,0.964730921053629,1.33645973384853,1.5854607295085,2.7419390777292,1.25767857486918,1.10380372095596,1.2380461031288,1.77742682238931,1.25285303097989,1.35983548233989
"35",1.76937732607614,1.28103336724773,0.409933123331295,1.35983548233989,2.51188336097887,1.6170003411209,0.344392273685111,1.29003461136252,1.50379068305718,1.31597034545692,1.52762990087134
"36",1.73078227566639,1.30535136944662,1.03742649794062,1.35218251811136,2.60530504614111,1.09342168516224,1.48855071650044,1.10380372095596,1.5854607295085,1.32014628611105,1.57863920996807
"37",1.76566855475901,1.55870857053317,1.27646180417324,1.16731733474818,2.63245729218472,1.89817648349768,1.38738982633873,1.36361197989214,1.46089784275655,1.10037054511756,1.68752896121463
"38",2.20411998265593,0.695481676490197,0.851258348719075,0.390935107103379,3.09377178149873,2.06069784035361,1.20682587603185,1.44870631990508,1.49554433754645,1.9216864754836,1.09342168516224
"39",1.65609820201283,0.632457292184724,1.08635983067475,1.58206336291171,2.77742682238931,1.73078227566639,1.44090908206522,0.972665592266111,1.90633504180509,2.14301480025409,1.44090908206522
"40",1.73798732633343,1.5854607295085,0.921686475483602,1.10380372095596,2.9532763366673,0.972665592266111,1.31597034545692,1.45331834004704,1.3747483460101,1.13033376849501,1.77742682238931
"41",1.92992956008459,1.13353890837022,1.40312052117582,0.675778341674085,2.59769518592551,1.67942789661212,1.35983548233989,1.42975228000241,0.953276336667304,1.63648789635337,1.15228834438306
"42",2.03742649794062,1.43296929087441,0.976349979003273,1.17318626841227,2.50379068305718,2.53529412004277,1.78103693862113,1.64048143697042,1.57863920996807,1.25042000230889,1.62940959910272
"43",1.40993312333129,0.429752280002408,0,0.695481676490197,1.00860017176192,2.07918124604762,1.3747483460101,1.1846914308176,1.60530504614111,2.34439227368511,1.27646180417324
"44",1.70329137811866,1.16731733474818,1.44090908206522,1.1846914308176,2.58206336291171,1.46089784275655,1.13987908640124,1.44870631990508,1.30102999566398,0.886490725172482,1.39445168082622
"45",1.84010609445676,0.432969290874406,1.25042000230889,0.648360010980932,2.74973631556906,1.79309160017658,1.36361197989214,1.25042000230889,1.30102999566398,2.02118929906994,1.12385164096709
"46",1.79657433321043,0.652246341003323,0.929929560084588,1.37106786227174,2.67577834167409,1.32014628611105,1.59328606702046,1.28555730900777,1.68752896121463,1.35218251811136,1.39445168082622
"47",1.8318697742805,1.25042000230889,1.05690485133647,1.50379068305718,3.15624619039734,1.28555730900777,1.19865708695442,1.64048143697042,1.82412583391655,1.60205999132796,1.5854607295085
"48",1.8750612633917,1.34044411484012,0.691081492122968,1.32837960343874,2.36735592102602,1.18752072083646,1.39093510710338,1.76192783842053,1.66370092538965,1.23044892137827,1.55870857053317
"49",1.70671778233676,0.79657433321043,0.879095879500073,1.09691001300806,3.01157044359728,2.08635983067475,1.68394713075151,1.62531245096167,1.51587384371168,2.03342375548695,1.55870857053317
"50",1.90254677931399,0.94546858513182,1.38201704257487,1.28103336724773,2.66838591669,1.35218251811136,1.30102999566398,1.3096301674259,1.54282542695918,0.788875115775417,1.38201704257487
"51",1.79657433321043,1.59328606702046,1.34044411484012,0.941511432634403,3.11727129565576,1.34439227368511,0.582063362911709,1.33645973384853,1.35602585719312,1.06818586174616,1.87909587950007
"52",1.70671778233676,0.957128197676813,0.804820678721162,0.66838591669,2.82801506422398,1.88309335857569,1.23552844690755,1.40312052117582,1.42975228000241,2.2380461031288,1.18752072083646
"53",1.8750612633917,1.40312052117582,1.13353890837022,1.3096301674259,2.66838591669,1.71096311899528,1.62531245096167,1.48429983934679,1.64048143697042,1.00432137378264,1.55022835305509
"54",1.77378644498119,0.558708570533166,1.06818586174616,1.23552844690755,1.47275644931721,1.31597034545692,1.4456042032736,1.40312052117582,1.51188336097887,1.02118929906994,1.09342168516224
"55",2.25767857486918,0.804820678721162,0,1.32014628611105,2.75815462196739,2.46538285144842,1.6954816764902,1.57863920996807,1.58206336291171,1.24551266781415,1.11727129565576
"56",1.84385542262316,0.60959440922522,1.10380372095596,1.93348728784871,2.98811284026835,1.82801506422398,0.281033367247727,1.51982799377572,2.08278537031645,1.51188336097887,1.43296929087441
"57",1.75815462196739,0.765668554759014,1.04532297878666,1.65224634100332,2.73798732633343,1.62531245096167,0.82020145948564,1.28103336724773,1.90633504180509,1.8555191556678,1.13033376849501
"58",1.91803033678488,1.37106786227174,1.1430148002541,0.816241299991783,2.62117628177504,1.26951294421792,0.840106094456758,1.48429983934679,1.22271647114758,1.9804578922761,1.57403126772772
"59",1.55022835305509,1.34044411484012,1.19589965240923,0.831869774280502,2.50785587169583,1.55022835305509,1.07554696139253,1.39093510710338,1.36735592102602,1.07554696139253,1.65991620006985
"60",1.90633504180509,0.453318340047038,1.25285303097989,1.31597034545692,2.27415784926368,1.62940959910272,1.2380461031288,1.4456042032736,1.51982799377572,1.24303804868629,1.31597034545692
"61",2.05307844348342,1.11727129565576,1.03342375548695,0.737987326333431,2.52762990087134,2.18752072083646,1.76566855475901,1.65991620006985,1.30102999566398,0.972665592266111,1.33243845991561
"62",0.949390006644913,2.25767857486918,1.01283722470517,1.38201704257487,3.23829706787539,1.94939000664491,1.46834733041216,1.00432137378264,1.62531245096167,1.31597034545692,2.55022835305509
"63",1.54654266347813,1.11058971029925,0.851258348719075,1.57403126772772,2.76566855475901,1.30535136944662,1.50785587169583,1.14921911265538,1.67577834167409,0.976349979003273,1.35218251811136
"64",1.38201704257487,0.960946195733831,1.10380372095596,1.40993312333129,2.73798732633343,1.79657433321043,1.42651126136458,1.0899051114394,1.77742682238931,1.90633504180509,1.21748394421391
"65",2.2148438480477,1.21218760440396,0.761927838420529,1.35218251811136,2.50379068305718,1.45636603312904,1.13672056715641,1.51982799377572,1.55022835305509,1.09342168516224,1.38201704257487
"66",1.76192783842053,1.41329976408125,1.19033169817029,0.484299839346786,2.58206336291171,1.75815462196739,1.29003461136252,1.43296929087441,1.43296929087441,1.89431606268444,1.53907609879278
"67",1.95712819767681,1.03742649794062,1.60205999132796,0.648360010980932,2.63245729218472,1.98811284026835,1.85125834871908,1.43775056282039,1.63245729218472,1.90633504180509,1.27646180417324
"68",1.5854607295085,0.625312450961674,0.640481436970422,0.269512944217916,2.76192783842053,1.35602585719312,1.3747483460101,1.10380372095596,0.867467487859051,0.535294120042771,1.03342375548695
"69",1.71096311899528,1.10380372095596,1.10380372095596,0.397940008672038,2.82412583391655,1.60530504614111,1.33645973384853,1.56584781867352,1.17318626841227,1.81224469680037,1.41329976408125
"70",1.42975228000241,1.3096301674259,1.26951294421792,1.06818586174616,2.64048143697042,1.31175386105575,0.925827574624742,1.17897694729317,1.38738982633873,1.18752072083646,1.5854607295085
"71",1.74973631556906,1.14921911265538,1.10380372095596,1.41329976408125,2.67577834167409,1.32428245529769,1.76192783842053,1.32428245529769,1.59769518592551,1.87909587950007,1.29666519026153
"72",1.84757265914211,1.27415784926368,1.26481782300954,1,2.62117628177504,1.65991620006985,1.67942789661212,1.55022835305509,1.34830486304816,0.824125833916549,1.4996870826184
"73",1.76937732607614,1.26481782300954,1.08635983067475,1.21218760440396,2.55870857053317,1.21748394421391,1.38201704257487,1.54654266347813,1.29666519026153,1.01703333929878,1.52762990087134
"74",1.84010609445676,0.929929560084588,1.2380461031288,1.07918124604762,2.17897694729317,1.69897000433602,1.29666519026153,1.55022835305509,1.49276038902684,1.44090908206522,1.26951294421792
"75",1.84385542262316,1.51587384371168,1.40654018043396,1.29225607135648,2.90254677931399,2.44090908206522,1.88649072517248,1.67209785793572,1.67942789661212,1.2148438480477,1.71096311899528
"76",2.02118929906994,0.835690571492426,1.30102999566398,0.222716471147583,3.02734960777476,1.29225607135648,1.17897694729317,1.77742682238931,1.68394713075151,0.66838591669,1.36361197989214
"77",1.79309160017658,1.15533603746506,1.13353890837022,0.812244696800369,2.84010609445676,1.48000694295715,1.02530586526477,1.71516735784846,1.39794000867204,1.96094619573383,1.57863920996807
"78",1.8750612633917,1.29666519026153,0,1.26951294421792,2.70329137811866,1.4996870826184,0,1.52374646681156,1.49276038902684,0.88309335857569,1.44090908206522
"79",1.3096301674259,0.960946195733831,0.902546779313991,1.06818586174616,2.60205999132796,2.00432137378264,1.55509444857832,1.17897694729317,1.35602585719312,0.835690571492426,1.35983548233989
"80",1.67942789661212,1.25285303097989,1.24303804868629,1.35218251811136,2.9804578922761,1.51982799377572,1.91381385238372,1.29225607135648,1.63648789635337,1.30102999566398,1.54654266347813
"81",1.77742682238931,1.04532297878666,1.07188200730613,1.27415784926368,3.14829409743475,1.89042101880091,1.11058971029925,1.72672720902657,1.46834733041216,1.22530928172586,1.57863920996807
"82",1.66838591669,1.33243845991561,1.09342168516224,1.04139268515822,2.31597034545692,2.03742649794062,1.34044411484012,1.43296929087441,1.49554433754645,1.07918124604762,1.58206336291171
"83",1.71516735784846,1.76937732607614,1.69108149212297,1.1846914308176,3.48444220764241,1.76937732607614,1.03342375548695,1.32837960343874,1.59328606702046,1.19589965240923,2.30102999566398
"84",1.50379068305718,0.828015064223977,1.17897694729317,0,2.74973631556906,1.10380372095596,0.663700925389648,1.37839790094814,1.83569057149243,0.913813852383717,1.17609125905568
"85",1.97266559226611,1.44870631990508,1.82801506422398,0.429752280002408,2.95712819767681,2.13987908640124,1.48855071650044,1.43775056282039,0.843855422623161,1.85125834871908,1.66370092538965
"86",1.81224469680037,1.29225607135648,1.1846914308176,0.374748346010104,2.90633504180509,1.10037054511756,0.957128197676813,1.36735592102602,1.30102999566398,0.898176483497677,1.54654266347813
"87",2.1846914308176,0.933487287848705,1.07918124604762,0,2.67209785793572,1.53907609879278,1.80482067872116,2.0899051114394,1.07918124604762,0.996073654485275,1.41830129131975
"88",1.22271647114758,1.65224634100332,0.847572659142112,1.37106786227174,3.26552533521907,2.37106786227174,1.54282542695918,1.09342168516224,1.55870857053317,1.48429983934679,1.81224469680037
"89",1.8555191556678,1.08635983067475,1.11727129565576,0.886490725172482,2.81624129999178,1.07918124604762,1.63648789635337,1.40654018043396,1.2148438480477,1.69108149212297,1.49554433754645
"90",1.55022835305509,1.11394335230684,0.460897842756548,0.890421018800914,2.67209785793572,0.629409599102719,1.11058971029925,1.3747483460101,1.52374646681156,1.21218760440396,1.35602585719312
"91",1.9216864754836,0.539076098792777,1.11394335230684,0.403120521175818,2.37839790094814,1.53907609879278,1.0899051114394,1.78887511577542,0.429752280002408,0.785329835010767,1.29003461136252
"92",1.50379068305718,1.22530928172586,1.11058971029925,0.9804578922761,2.63648789635337,2.18752072083646,1.75358305889291,0.94546858513182,1.68752896121463,1.73399928653839,1.20411998265592
"93",1.46834733041216,1.94939000664491,0.886490725172482,0.432969290874406,2.90254677931399,2.09691001300806,1.43775056282039,1.30535136944662,1.18752072083646,1.69108149212297,2.17609125905568
"94",2.48000694295715,1.46538285144842,1.24551266781415,1.03342375548695,2.49554433754645,1.40993312333129,1.02938377768521,2.51188336097887,1.56229286445647,1.23552844690755,1.58206336291171
"95",1.60530504614111,1.28555730900777,1.06069784035361,0.465382851448418,2.68394713075151,2.70329137811866,1.82801506422398,1.21748394421391,1.1846914308176,1.94939000664491,1.47275644931721
"96",1.46538285144842,0.804820678721162,0.988112840268352,1.30102999566398,2.74585519517373,1.36361197989214,1.85125834871908,1.18752072083646,1.39093510710338,0.886490725172482,1.67209785793572
"97",1.66370092538965,1.22530928172586,1.10380372095596,0.737987326333431,2.57403126772772,1.38738982633873,1.5705429398819,1.40993312333129,1.59328606702046,1.9804578922761,1.55509444857832
"98",1.71850168886727,0.859138297294531,1.43296929087441,0.555094448578319,2.91381385238372,2.19033169817029,1.8318697742805,1.33243845991561,1.39794000867204,1.96894968098134,1.37839790094814
"99",1.68752896121463,0.785329835010767,1.26951294421792,1.00860017176192,3.00389116623691,1.02530586526477,1.1430148002541,1.56229286445647,1.35602585719312,1.1846914308176,1.41329976408125
"100",1.93348728784871,0.82020145948564,2.07918124604762,1.08278537031645,2.85913829729453,2.51188336097887,1.89817648349768,1.91381385238372,1.34044411484012,0.733999286538387,1.03742649794062
"101",1.87909587950007,0.91803033678488,1.33243845991561,1.19589965240923,2.76566855475901,1.80888586735981,1.65609820201283,1.41329976408125,1.56584781867352,1.13672056715641,1.45331834004704
"102",1.76566855475901,0.737987326333431,1.17318626841227,1.21218760440396,2.99211148778695,1.26481782300954,1.48000694295715,1.34044411484012,1.33243845991561,1.19033169817029,1.23552844690755
"103",1.76937732607614,1.35218251811136,1.12385164096709,0.816241299991783,2.57863920996807,1.91803033678488,1.58206336291171,1.54282542695918,1.26481782300954,1.68752896121463,1.4456042032736
"104",2.04921802267018,1.03342375548695,1.45331834004704,1.25042000230889,2.60530504614111,1.8318697742805,1.48429983934679,1.44090908206522,1.47275644931721,0.890421018800914,1.22271647114758
"105",1.82412583391655,1.35983548233989,0.378397900948138,1.15533603746506,2.57863920996807,1.03742649794062,1.50785587169583,1.46538285144842,1.48855071650044,1.24551266781415,1.50785587169583
"106",1.59769518592551,1.35602585719312,0.82020145948564,1.20682587603185,2.49554433754645,2.13672056715641,1.3096301674259,1.37839790094814,1.30102999566398,1.02118929906994,1.58206336291171
"107",1.56229286445647,1.19865708695442,0.406540180433955,1.32837960343874,2.44870631990508,0.921686475483602,1.60205999132796,1.19033169817029,1.45636603312904,1.1430148002541,1.53907609879278
"108",1.58206336291171,1.38201704257487,1.50785587169583,1.5854607295085,2.51982799377572,1.77378644498119,2.13987908640124,1.40993312333129,1.8318697742805,1.21218760440396,1.56229286445647
"109",1.62117628177504,1.12385164096709,0.972665592266111,0.44870631990508,2.93348728784871,0.898176483497677,1.51188336097887,1.32837960343874,1.2380461031288,1.80888586735981,1.78532983501077
"110",1.79309160017658,1.23044892137827,1.39445168082622,0.629409599102719,2.78103693862113,2.05307844348342,1.40654018043396,1.25767857486918,1.13033376849501,1.85913829729453,1.53907609879278
"111",2.22271647114758,1.45331834004704,0.984527313343793,1.3096301674259,3.16790781000148,2.04532297878666,1.30535136944662,1.89817648349768,1.46538285144842,1.11058971029925,1.94939000664491
"112",1.74585519517373,0.8750612633917,1.41329976408125,0.344392273685111,2.43296929087441,1.71516735784846,1.81224469680037,1.45636603312904,0.648360010980932,0.988112840268352,1.24551266781415
"113",1.92582757462474,0.949390006644913,1.11058971029925,0.957128197676813,2.95712819767681,1.96894968098134,1.56229286445647,1.8555191556678,1.39794000867204,1.62531245096167,1.25042000230889
"114",1.78103693862113,1.64836001098093,1.28103336724773,1.32014628611105,3.07809415040641,1.43775056282039,1.64836001098093,1.40312052117582,1.6954816764902,1.24303804868629,1.81224469680037
"115",1.75815462196739,0.765668554759014,1.58206336291171,1.20411998265592,2.43775056282039,1.5854607295085,1.91009054559407,1.34044411484012,1.33243845991561,1.17318626841227,1.11058971029925
"116",1.88309335857569,0.737987326333431,1.47712125471966,1.04532297878666,1.9415114326344,1.78103693862113,1.6954816764902,1.51587384371168,1.43775056282039,0.870988813760575,1.15533603746506
"117",1.98452731334379,1.29003461136252,1.19033169817029,1.70671778233676,2.69897000433602,1.85125834871908,1.1430148002541,2.07554696139253,1.8750612633917,1.42975228000241,1.50785587169583
"118",1.5854607295085,1.02530586526477,1.50785587169583,0.698970004336019,2.98452731334379,2.06069784035361,1.78532983501077,1.25042000230889,1.3096301674259,1.54282542695918,1.32837960343874
"119",1.82020145948564,1.19589965240923,0.886490725172482,1.07918124604762,2.71516735784846,1.29225607135648,1.87909587950007,1.66838591669,1.13987908640124,1.17318626841227,1.25042000230889
"120",2.04921802267018,1.02530586526477,0.867467487859051,1.17318626841227,2.58206336291171,1.17609125905568,1.55509444857832,1.89817648349768,1.49276038902684,1.07918124604762,1.50785587169583
"121",1.67209785793572,0.54282542695918,1.08635983067475,0.749736315569061,2.53147891704225,1.86332286012046,1.38201704257487,1.34830486304816,1.1430148002541,1.97266559226611,1.05690485133647
"122",1.9415114326344,1.19865708695442,1.29225607135648,1.39093510710338,2.87909587950007,0.933487287848705,1.39445168082622,1.73798732633343,1.60959440922522,1.39794000867204,1.51982799377572
"123",1.76192783842053,1.27415784926368,1.35983548233989,0.937517892017347,2.87098881376058,1.28103336724773,1.05307844348342,1.28103336724773,0.921686475483602,1.38738982633873,1.75815462196739
"124",1.96473092105363,1.13353890837022,1.27646180417324,0.859138297294531,2.5854607295085,1.34830486304816,1.53529412004277,1.49276038902684,1.24551266781415,0.902546779313991,1.46834733041216
"125",1.96894968098134,1.3096301674259,0.9804578922761,0.617000341120899,2.50379068305718,1.05690485133647,1.36361197989214,1.46089784275655,1.30535136944662,2.08635983067475,1.39445168082622
"126",2.02938377768521,1.27415784926368,1.20411998265592,0.262451089730429,2.44090908206522,1.58994960132571,1.46538285144842,1.56584781867352,1.40654018043396,1.98811284026835,1.44870631990508
"127",1.90633504180509,0.722633922533812,1.20682587603185,0.546542663478131,2.69108149212297,1.44090908206522,0.605305046141109,1.75358305889291,0.745855195173729,1.38738982633873,0.769377326076139
"128",1.65224634100332,1.15228834438306,0,0.816241299991783,2.71096311899528,2.19865708695442,1.0899051114394,1.40312052117582,1.20682587603185,1.52762990087134,1.41830129131975
"129",1.43775056282039,1.26951294421792,0.984527313343793,0.27415784926368,2.45636603312904,1.12057393120585,0.988112840268352,1.27415784926368,1.29666519026153,1.94546858513182,1.73798732633343
"130",1.4996870826184,1.14921911265538,1.39093510710338,1.3096301674259,2.45331834004704,1.54654266347813,1.40993312333129,1.40993312333129,1.45331834004704,1.68394713075151,1.40993312333129
"131",1.71850168886727,1.48429983934679,0.910090545594068,1.54282542695918,2.48429983934679,1.40654018043396,0.75815462196739,1.52374646681156,1.83569057149243,1.3096301674259,1.63245729218472
"132",1.8555191556678,1.14921911265538,0.94546858513182,0.582063362911709,2.81224469680037,1.26245108973043,1.36361197989214,1.43775056282039,1.30535136944662,1.73078227566639,1.43775056282039
"133",1.64836001098093,0.656098202012832,1.19033169817029,0.565847818673518,2.57863920996807,1.9415114326344,1.09691001300806,1.42975228000241,1.51188336097887,1.88649072517248,1.20411998265592
"134",1.87098881376058,0.79657433321043,1.2148438480477,1.13353890837022,2.65991620006985,1.35602585719312,0.301029995663981,1.43775056282039,1.39093510710338,0.816241299991783,1.17897694729317
"135",1.64443858946784,1.34830486304816,1.1430148002541,1.48429983934679,2.68752896121463,1.25042000230889,1.59328606702046,1.30535136944662,1.60205999132796,1.3747483460101,1.48000694295715
"136",1.63245729218472,1.11727129565576,1.2380461031288,1.10037054511756,2.85125834871908,1.25042000230889,1.34044411484012,1.35983548233989,1.38738982633873,1.81624129999178,1.56584781867352
"137",1.89817648349768,0.906335041805091,0.0755469613925307,0.565847818673518,2.70671778233676,0.597695185925512,1.6170003411209,1.42160392686983,1.20411998265592,1.80071707828239,1.3096301674259
"138",1.94939000664491,1.72263392253381,1.65224634100332,1.84385542262316,3.35945602012099,1.67209785793572,0.867467487859051,1.47712125471966,1.97634997900327,0.91803033678488,1.98811284026835
"139",1.80071707828239,1.17897694729317,1.16136800223497,1.13353890837022,2.65609820201283,1.90633504180509,1.61278385671974,1.43775056282039,1.51587384371168,1.11727129565576,1.58206336291171
"140",1.4456042032736,0.843855422623161,1.40312052117582,1.39445168082622,2.49554433754645,1.84757265914211,1.62531245096167,1.31597034545692,1.64836001098093,1.36361197989214,1.32837960343874
"141",1.84385542262316,1.31597034545692,1.28555730900777,1.11394335230684,2.40654018043396,1.24303804868629,0.988112840268352,1.35983548233989,1.40312052117582,0.988112840268352,1.44870631990508
"142",1.46089784275655,1.11394335230684,1.35602585719312,1.34439227368511,2.70671778233676,1.57863920996807,1.69108149212297,1.19589965240923,1.73078227566639,1.55509444857832,1.37106786227174
"143",2.00860017176192,1.30535136944662,0.8555191556678,0.597695185925512,2.53529412004277,1.91381385238372,1.69108149212297,1.48855071650044,1.42975228000241,1.9415114326344,1.39794000867204
"144",1.77378644498119,1.35218251811136,1.17318626841227,0.437750562820388,2.37839790094814,1.78887511577542,1.41830129131975,1.40312052117582,1.16136800223497,1.89042101880091,1.56229286445647
"145",1.9532763366673,1.39794000867204,1.27415784926368,1.47275644931721,2.62940959910272,1.35218251811136,0.941511432634403,1.49554433754645,1.78103693862113,1.38201704257487,1.57403126772772
"146",2.30102999566398,1.33645973384853,1.29003461136252,0.629409599102719,2.48429983934679,1.74973631556906,1.20682587603185,1.51982799377572,1.15228834438306,1.9804578922761,1.55022835305509
"147",1.79309160017658,0.652246341003323,1.17318626841227,1.64443858946784,2.84385542262316,2.17318626841227,1.79309160017658,1.25767857486918,2.09691001300806,1.75815462196739,1.31597034545692
"148",1.66370092538965,1.17609125905568,1.25285303097989,1.22271647114758,2.52374646681156,2.44090908206522,1.6170003411209,1.3747483460101,1.4996870826184,1.07188200730613,1.29003461136252
"149",2.17318626841227,1.46538285144842,0.925827574624742,1.42160392686983,3.08206693428511,0.902546779313991,1.25042000230889,1.92992956008459,1.66838591669,1.47712125471966,1.84010609445676
"150",0.949390006644913,1.60530504614111,0.898176483497677,1.08635983067475,3.19920647916166,2.1846914308176,1.20411998265592,1.19033169817029,1.40993312333129,1.07918124604762,1.78887511577542
"151",2.03742649794062,1.0899051114394,0.99211148778695,1.25285303097989,2.68752896121463,1.38738982633873,1.86332286012046,1.60205999132796,1.48855071650044,1.17897694729317,1.36361197989214
"152",1.8555191556678,0.910090545594068,1.49276038902684,0,3.41010207664286,1.37839790094814,1.02118929906994,1.63245729218472,1.52374646681156,0.00432137378264258,1.54282542695918
"153",1.83569057149243,0.773786444981194,1.21218760440396,1.26951294421792,2.81224469680037,1.67942789661212,1.1430148002541,1.38738982633873,1.5854607295085,1.25042000230889,1.23552844690755
